Date,IP,URL,HTTP Code,Agent
06/Nov/2024:20:28:47,192.168.157.50,/products/item,302,otros
07/Nov/2024:11:16:00,192.168.144.129,/products/item,200,móvil
07/Nov/2024:00:12:58,192.168.166.51,/products/item,200,otros
07/Nov/2024:00:36:43,192.168.225.62,/checkout,200,desktop
07/Nov/2024:16:34:48,192.168.184.85,/products,500,móvil
07/Nov/2024:00:01:29,192.168.51.44,/home,500,desktop
07/Nov/2024:11:53:31,192.168.33.116,/about,500,móvil
07/Nov/2024:16:33:04,192.168.253.128,/home,500,móvil
06/Nov/2024:18:44:05,192.168.37.204,/checkout,302,otros
07/Nov/2024:04:25:17,192.168.50.21,/products,500,otros
07/Nov/2024:01:38:07,192.168.174.202,/products/item,404,móvil
06/Nov/2024:18:39:06,192.168.111.80,/products,302,móvil
07/Nov/2024:16:31:05,192.168.232.116,/about,302,otros
07/Nov/2024:04:35:54,192.168.68.168,/products/item,404,otros
07/Nov/2024:03:05:28,192.168.201.63,/checkout,200,móvil
07/Nov/2024:10:26:11,192.168.247.205,/home,500,otros
07/Nov/2024:16:05:11,192.168.232.116,/products/item,200,móvil
07/Nov/2024:14:54:29,192.168.9.28,/home,302,otros
07/Nov/2024:10:56:00,192.168.209.0,/contact,404,otros
07/Nov/2024:06:57:23,192.168.238.185,/home,500,móvil
06/Nov/2024:18:20:04,192.168.63.246,/products,302,otros
07/Nov/2024:13:44:37,192.168.108.59,/checkout,302,otros
07/Nov/2024:16:14:13,192.168.65.200,/about,404,móvil
07/Nov/2024:09:18:59,192.168.51.44,/home,404,móvil
07/Nov/2024:08:02:41,192.168.85.223,/products,500,desktop
07/Nov/2024:08:43:07,192.168.136.47,/products/item,302,móvil
07/Nov/2024:01:52:41,192.168.159.48,/contact,302,otros
07/Nov/2024:04:32:29,192.168.100.101,/about,200,móvil
07/Nov/2024:07:47:48,192.168.166.225,/products,200,desktop
07/Nov/2024:04:14:25,192.168.22.211,/products/item,404,desktop
07/Nov/2024:00:30:49,192.168.94.240,/products,404,otros
06/Nov/2024:18:19:06,192.168.178.128,/cart,200,móvil
07/Nov/2024:04:07:18,192.168.254.242,/home,302,desktop
07/Nov/2024:00:39:43,192.168.26.204,/cart,200,móvil
07/Nov/2024:06:15:28,192.168.63.187,/cart,404,otros
07/Nov/2024:08:05:47,192.168.69.41,/cart,404,móvil
07/Nov/2024:02:03:30,192.168.219.190,/products,404,otros
07/Nov/2024:10:16:29,192.168.159.48,/checkout,500,móvil
06/Nov/2024:20:12:47,192.168.135.139,/cart,200,móvil
07/Nov/2024:03:04:03,192.168.107.112,/products,404,móvil
07/Nov/2024:15:30:17,192.168.44.73,/products/item,200,otros
07/Nov/2024:14:27:34,192.168.78.65,/products/item,404,desktop
07/Nov/2024:14:43:57,192.168.95.211,/checkout,500,otros
07/Nov/2024:04:59:28,192.168.24.214,/home,404,desktop
07/Nov/2024:11:28:53,192.168.167.207,/checkout,302,móvil
07/Nov/2024:02:37:03,192.168.159.48,/products,404,otros
06/Nov/2024:19:02:39,192.168.90.19,/products,200,móvil
07/Nov/2024:17:16:10,192.168.37.107,/contact,200,desktop
06/Nov/2024:18:24:40,192.168.16.141,/home,302,desktop
07/Nov/2024:12:29:26,192.168.63.246,/cart,200,desktop
06/Nov/2024:22:35:58,192.168.28.107,/contact,404,móvil
07/Nov/2024:15:13:41,192.168.183.175,/products,302,otros
07/Nov/2024:17:56:43,192.168.25.201,/about,404,desktop
07/Nov/2024:04:38:01,192.168.230.181,/contact,404,otros
07/Nov/2024:13:55:48,192.168.166.135,/products,500,móvil
06/Nov/2024:21:19:21,192.168.209.181,/home,500,otros
07/Nov/2024:11:28:18,192.168.248.32,/home,500,móvil
07/Nov/2024:15:20:56,192.168.36.24,/cart,500,otros
07/Nov/2024:01:56:56,192.168.192.214,/products/item,302,otros
07/Nov/2024:16:04:37,192.168.98.137,/cart,200,otros
07/Nov/2024:07:46:29,192.168.160.85,/contact,404,desktop
07/Nov/2024:08:57:49,192.168.66.156,/products,200,móvil
06/Nov/2024:18:25:45,192.168.17.31,/cart,404,desktop
07/Nov/2024:10:05:12,192.168.142.152,/checkout,404,otros
07/Nov/2024:05:49:08,192.168.222.61,/home,500,desktop
06/Nov/2024:21:07:41,192.168.124.130,/home,404,desktop
07/Nov/2024:05:58:50,192.168.49.121,/home,500,móvil
07/Nov/2024:10:01:01,192.168.201.50,/contact,404,móvil
07/Nov/2024:15:23:52,192.168.6.11,/about,302,otros
07/Nov/2024:11:48:47,192.168.231.8,/about,404,desktop
07/Nov/2024:00:23:52,192.168.170.183,/products,200,desktop
07/Nov/2024:13:32:09,192.168.63.101,/home,200,desktop
07/Nov/2024:14:46:48,192.168.239.0,/cart,302,desktop
07/Nov/2024:14:52:24,192.168.77.113,/checkout,500,desktop
07/Nov/2024:08:32:06,192.168.123.95,/products/item,302,otros
07/Nov/2024:11:10:30,192.168.222.28,/cart,302,móvil
06/Nov/2024:22:35:28,192.168.224.236,/checkout,404,otros
06/Nov/2024:23:08:44,192.168.191.179,/home,302,móvil
07/Nov/2024:11:20:03,192.168.161.30,/products/item,404,desktop
06/Nov/2024:23:54:23,192.168.191.179,/about,404,móvil
07/Nov/2024:13:59:33,192.168.246.6,/cart,200,otros
07/Nov/2024:16:03:01,192.168.230.198,/checkout,302,desktop
07/Nov/2024:02:25:31,192.168.107.194,/products,404,desktop
07/Nov/2024:02:23:43,192.168.9.64,/checkout,200,desktop
07/Nov/2024:04:38:25,192.168.19.108,/contact,200,otros
07/Nov/2024:15:13:11,192.168.96.167,/products,200,otros
07/Nov/2024:11:55:17,192.168.28.107,/checkout,500,móvil
07/Nov/2024:07:01:14,192.168.222.28,/products/item,404,desktop
07/Nov/2024:09:13:31,192.168.19.131,/products/item,302,otros
07/Nov/2024:04:42:24,192.168.121.78,/products,404,móvil
07/Nov/2024:07:09:10,192.168.96.130,/checkout,302,otros
07/Nov/2024:10:22:48,192.168.238.185,/products,200,móvil
06/Nov/2024:20:49:33,192.168.107.194,/products/item,500,desktop
07/Nov/2024:10:07:55,192.168.124.130,/checkout,302,móvil
07/Nov/2024:15:56:48,192.168.160.116,/contact,500,desktop
06/Nov/2024:18:39:09,192.168.44.73,/about,302,otros
07/Nov/2024:05:44:04,192.168.17.234,/products/item,404,desktop
06/Nov/2024:23:27:09,192.168.21.182,/about,404,desktop
06/Nov/2024:19:57:34,192.168.136.68,/about,200,desktop
07/Nov/2024:10:48:09,192.168.28.100,/checkout,200,desktop
07/Nov/2024:04:23:56,192.168.201.50,/cart,404,móvil
07/Nov/2024:09:12:47,192.168.75.94,/products,404,móvil
06/Nov/2024:20:40:45,192.168.124.149,/home,302,móvil
07/Nov/2024:02:17:03,192.168.52.113,/about,302,desktop
07/Nov/2024:18:12:59,192.168.197.205,/products/item,302,desktop
07/Nov/2024:14:54:14,192.168.3.50,/checkout,404,otros
07/Nov/2024:15:06:29,192.168.116.154,/products/item,404,otros
06/Nov/2024:19:41:09,192.168.44.73,/contact,302,otros
07/Nov/2024:01:27:09,192.168.100.101,/products/item,500,móvil
07/Nov/2024:13:08:41,192.168.160.35,/home,404,otros
07/Nov/2024:16:16:57,192.168.94.240,/products,404,móvil
07/Nov/2024:00:38:24,192.168.214.17,/products/item,200,móvil
07/Nov/2024:12:53:26,192.168.255.189,/about,500,desktop
07/Nov/2024:06:52:19,192.168.184.58,/contact,404,desktop
07/Nov/2024:03:51:59,192.168.144.182,/products,404,móvil
06/Nov/2024:23:40:54,192.168.139.228,/checkout,500,desktop
07/Nov/2024:03:58:48,192.168.120.102,/home,302,otros
07/Nov/2024:04:16:18,192.168.194.62,/cart,200,otros
07/Nov/2024:16:55:21,192.168.82.225,/contact,200,otros
07/Nov/2024:02:27:35,192.168.63.246,/products/item,200,móvil
06/Nov/2024:19:18:34,192.168.1.241,/home,500,desktop
06/Nov/2024:22:40:25,192.168.115.143,/products/item,404,desktop
07/Nov/2024:16:44:07,192.168.107.32,/home,404,móvil
07/Nov/2024:07:13:03,192.168.108.59,/about,404,desktop
06/Nov/2024:19:56:14,192.168.174.202,/about,200,móvil
07/Nov/2024:01:05:23,192.168.232.53,/products/item,404,desktop
06/Nov/2024:20:39:23,192.168.107.194,/cart,302,móvil
07/Nov/2024:11:25:15,192.168.146.54,/products/item,500,móvil
07/Nov/2024:06:47:43,192.168.147.149,/products/item,404,otros
06/Nov/2024:23:35:23,192.168.76.98,/products/item,404,otros
07/Nov/2024:16:12:44,192.168.211.7,/products/item,500,móvil
07/Nov/2024:06:00:32,192.168.98.162,/home,404,otros
07/Nov/2024:09:56:47,192.168.147.35,/products,404,móvil
07/Nov/2024:10:39:31,192.168.204.252,/cart,500,móvil
07/Nov/2024:11:16:55,192.168.42.39,/contact,404,desktop
07/Nov/2024:11:28:02,192.168.9.64,/contact,200,móvil
07/Nov/2024:13:39:22,192.168.212.80,/products/item,404,desktop
07/Nov/2024:17:58:20,192.168.152.202,/about,302,móvil
07/Nov/2024:11:32:52,192.168.197.35,/about,404,desktop
07/Nov/2024:08:19:14,192.168.233.124,/products,302,otros
07/Nov/2024:15:27:32,192.168.177.34,/products/item,500,móvil
07/Nov/2024:14:56:13,192.168.179.139,/cart,500,desktop
07/Nov/2024:01:26:37,192.168.114.197,/products/item,500,móvil
06/Nov/2024:20:41:03,192.168.84.146,/home,500,otros
07/Nov/2024:13:36:14,192.168.81.139,/checkout,500,otros
07/Nov/2024:12:19:51,192.168.135.139,/about,302,desktop
07/Nov/2024:03:03:45,192.168.122.21,/about,500,otros
07/Nov/2024:11:00:33,192.168.124.130,/home,302,móvil
07/Nov/2024:17:19:10,192.168.83.162,/contact,302,otros
07/Nov/2024:01:37:33,192.168.246.6,/products/item,302,móvil
07/Nov/2024:11:10:47,192.168.96.223,/cart,500,desktop
07/Nov/2024:05:22:59,192.168.100.101,/contact,302,móvil
07/Nov/2024:14:46:54,192.168.21.43,/products/item,200,desktop
07/Nov/2024:12:10:52,192.168.53.215,/about,200,otros
07/Nov/2024:16:02:35,192.168.234.186,/about,500,móvil
07/Nov/2024:10:25:35,192.168.7.11,/checkout,200,móvil
07/Nov/2024:15:33:04,192.168.13.237,/checkout,404,móvil
07/Nov/2024:01:52:32,192.168.149.101,/checkout,302,otros
07/Nov/2024:11:34:32,192.168.41.0,/contact,500,desktop
06/Nov/2024:23:36:29,192.168.184.85,/products,200,desktop
06/Nov/2024:22:14:14,192.168.116.162,/products,404,desktop
07/Nov/2024:12:35:13,192.168.167.84,/products/item,404,desktop
07/Nov/2024:08:23:41,192.168.46.111,/home,404,móvil
07/Nov/2024:16:11:27,192.168.173.188,/products,302,desktop
07/Nov/2024:15:45:27,192.168.115.143,/checkout,404,móvil
07/Nov/2024:08:23:15,192.168.184.58,/checkout,200,desktop
07/Nov/2024:02:55:35,192.168.156.90,/products,404,otros
06/Nov/2024:21:55:05,192.168.212.239,/products,200,móvil
07/Nov/2024:16:23:33,192.168.32.141,/contact,302,otros
07/Nov/2024:06:23:28,192.168.237.115,/products/item,500,desktop
07/Nov/2024:01:21:54,192.168.255.189,/products,404,otros
06/Nov/2024:21:11:38,192.168.45.126,/checkout,200,desktop
07/Nov/2024:01:22:26,192.168.101.230,/products/item,302,desktop
07/Nov/2024:04:08:11,192.168.128.42,/home,404,otros
07/Nov/2024:01:13:06,192.168.156.90,/contact,302,móvil
07/Nov/2024:08:26:58,192.168.94.240,/about,200,desktop
07/Nov/2024:10:26:07,192.168.225.62,/about,200,móvil
07/Nov/2024:14:37:57,192.168.22.203,/about,500,desktop
07/Nov/2024:04:27:42,192.168.242.136,/checkout,302,móvil
07/Nov/2024:17:31:01,192.168.232.116,/contact,200,móvil
07/Nov/2024:00:45:08,192.168.147.35,/checkout,200,desktop
07/Nov/2024:08:46:19,192.168.197.165,/cart,404,otros
07/Nov/2024:07:09:05,192.168.203.159,/about,302,otros
07/Nov/2024:00:02:38,192.168.252.234,/cart,302,otros
06/Nov/2024:23:36:10,192.168.11.122,/contact,404,móvil
06/Nov/2024:20:44:32,192.168.211.7,/contact,500,móvil
06/Nov/2024:22:00:43,192.168.192.214,/contact,302,desktop
07/Nov/2024:12:54:14,192.168.57.141,/cart,500,otros
06/Nov/2024:18:21:24,192.168.52.113,/checkout,200,otros
07/Nov/2024:17:10:48,192.168.26.115,/home,200,desktop
07/Nov/2024:07:26:07,192.168.83.110,/home,302,desktop
07/Nov/2024:03:42:46,192.168.201.50,/home,302,otros
07/Nov/2024:08:58:59,192.168.160.85,/home,404,móvil
07/Nov/2024:01:32:09,192.168.111.72,/home,404,otros
07/Nov/2024:14:17:58,192.168.243.157,/products,200,desktop
07/Nov/2024:03:05:30,192.168.111.80,/cart,302,móvil
06/Nov/2024:19:57:29,192.168.154.215,/checkout,200,otros
07/Nov/2024:10:53:49,192.168.33.128,/cart,500,móvil
07/Nov/2024:01:51:01,192.168.127.153,/cart,302,otros
06/Nov/2024:19:49:13,192.168.154.56,/home,500,otros
07/Nov/2024:02:29:55,192.168.25.218,/home,404,móvil
07/Nov/2024:12:59:59,192.168.19.22,/checkout,302,móvil
07/Nov/2024:10:10:09,192.168.21.43,/checkout,500,desktop
07/Nov/2024:15:26:09,192.168.136.176,/products,500,móvil
06/Nov/2024:23:20:56,192.168.225.202,/products/item,200,desktop
06/Nov/2024:23:18:03,192.168.250.110,/home,404,desktop
07/Nov/2024:01:52:26,192.168.212.155,/cart,200,desktop
07/Nov/2024:13:10:59,192.168.3.156,/about,200,desktop
07/Nov/2024:16:29:15,192.168.254.242,/cart,302,otros
07/Nov/2024:11:22:31,192.168.63.101,/products,302,móvil
07/Nov/2024:08:32:34,192.168.50.161,/checkout,200,desktop
07/Nov/2024:10:21:22,192.168.123.159,/contact,302,otros
07/Nov/2024:01:42:53,192.168.68.168,/cart,200,otros
06/Nov/2024:19:20:03,192.168.211.139,/contact,200,otros
06/Nov/2024:20:13:28,192.168.84.146,/checkout,404,otros
06/Nov/2024:22:09:54,192.168.183.175,/checkout,200,móvil
07/Nov/2024:17:28:19,192.168.167.207,/about,404,otros
07/Nov/2024:10:06:54,192.168.99.255,/products,404,desktop
07/Nov/2024:14:34:15,192.168.162.134,/products/item,500,desktop
07/Nov/2024:01:38:48,192.168.26.204,/products,500,otros
07/Nov/2024:15:18:52,192.168.173.86,/contact,302,móvil
07/Nov/2024:09:58:49,192.168.51.44,/products,200,otros
07/Nov/2024:10:01:38,192.168.159.253,/home,500,desktop
07/Nov/2024:00:22:21,192.168.94.64,/home,500,móvil
06/Nov/2024:21:18:27,192.168.63.101,/checkout,500,otros
07/Nov/2024:06:38:49,192.168.48.66,/checkout,404,desktop
07/Nov/2024:00:18:33,192.168.46.111,/products,200,móvil
07/Nov/2024:08:51:33,192.168.184.58,/products/item,404,móvil
06/Nov/2024:19:36:14,192.168.111.80,/about,404,móvil
07/Nov/2024:10:56:29,192.168.242.242,/products,500,otros
07/Nov/2024:13:58:07,192.168.75.223,/checkout,200,desktop
07/Nov/2024:02:02:09,192.168.160.35,/contact,200,otros
06/Nov/2024:21:09:04,192.168.90.19,/products,302,desktop
07/Nov/2024:01:56:33,192.168.45.126,/products/item,200,otros
07/Nov/2024:00:26:39,192.168.25.248,/products,500,desktop
06/Nov/2024:21:27:10,192.168.115.143,/about,404,móvil
07/Nov/2024:09:52:03,192.168.222.188,/cart,302,desktop
07/Nov/2024:09:41:27,192.168.209.181,/products/item,404,móvil
06/Nov/2024:23:55:15,192.168.51.59,/checkout,500,desktop
07/Nov/2024:15:53:42,192.168.210.19,/products/item,200,otros
06/Nov/2024:21:24:41,192.168.111.72,/about,404,otros
06/Nov/2024:21:06:33,192.168.130.6,/home,500,otros
07/Nov/2024:06:53:48,192.168.234.186,/cart,302,desktop
07/Nov/2024:08:21:59,192.168.136.68,/cart,404,otros
07/Nov/2024:10:33:31,192.168.205.196,/about,302,desktop
07/Nov/2024:09:12:39,192.168.136.176,/cart,302,móvil
07/Nov/2024:07:10:51,192.168.225.143,/contact,500,otros
07/Nov/2024:16:10:44,192.168.160.108,/checkout,302,móvil
06/Nov/2024:18:40:12,192.168.183.147,/about,302,otros
07/Nov/2024:04:57:06,192.168.237.115,/home,500,desktop
07/Nov/2024:15:26:10,192.168.164.254,/cart,302,móvil
07/Nov/2024:16:21:01,192.168.33.128,/products/item,302,desktop
07/Nov/2024:11:23:18,192.168.60.244,/checkout,404,móvil
06/Nov/2024:23:26:25,192.168.42.39,/cart,200,móvil
07/Nov/2024:06:47:24,192.168.114.197,/contact,302,otros
07/Nov/2024:06:17:55,192.168.33.254,/products,302,otros
07/Nov/2024:09:56:00,192.168.124.84,/cart,302,móvil
06/Nov/2024:19:50:04,192.168.197.165,/about,302,otros
07/Nov/2024:10:04:44,192.168.62.127,/cart,500,desktop
07/Nov/2024:14:56:48,192.168.33.116,/products/item,200,móvil
07/Nov/2024:05:57:00,192.168.170.24,/checkout,404,desktop
06/Nov/2024:22:32:29,192.168.157.41,/cart,404,desktop
07/Nov/2024:02:35:21,192.168.109.75,/checkout,302,móvil
07/Nov/2024:01:06:33,192.168.155.208,/products,200,desktop
07/Nov/2024:17:44:00,192.168.88.5,/home,500,desktop
07/Nov/2024:15:30:31,192.168.33.116,/contact,500,móvil
07/Nov/2024:17:11:50,192.168.164.168,/cart,404,móvil
06/Nov/2024:19:49:56,192.168.69.148,/products/item,404,desktop
07/Nov/2024:09:17:58,192.168.233.124,/cart,302,móvil
07/Nov/2024:17:26:16,192.168.152.121,/about,404,otros
07/Nov/2024:03:22:19,192.168.74.202,/cart,302,desktop
07/Nov/2024:06:17:06,192.168.211.27,/products,200,desktop
07/Nov/2024:07:33:46,192.168.25.248,/checkout,302,móvil
07/Nov/2024:18:04:15,192.168.210.19,/products/item,500,desktop
07/Nov/2024:10:40:36,192.168.191.152,/home,500,desktop
07/Nov/2024:05:17:54,192.168.96.167,/products,500,otros
07/Nov/2024:06:17:13,192.168.242.187,/products,302,otros
07/Nov/2024:08:54:01,192.168.89.100,/cart,404,móvil
07/Nov/2024:07:14:51,192.168.175.162,/checkout,500,móvil
07/Nov/2024:05:50:34,192.168.49.172,/products,302,móvil
06/Nov/2024:19:53:23,192.168.250.110,/contact,302,otros
07/Nov/2024:07:22:36,192.168.198.34,/home,302,móvil
07/Nov/2024:15:57:18,192.168.254.228,/home,200,otros
07/Nov/2024:00:46:37,192.168.37.204,/home,404,desktop
07/Nov/2024:08:32:22,192.168.84.146,/cart,200,desktop
06/Nov/2024:18:37:43,192.168.17.31,/about,200,desktop
07/Nov/2024:03:25:33,192.168.147.149,/about,500,desktop
07/Nov/2024:06:39:42,192.168.251.22,/about,302,desktop
06/Nov/2024:19:32:53,192.168.43.118,/about,302,móvil
07/Nov/2024:04:38:28,192.168.144.182,/products/item,200,móvil
07/Nov/2024:08:14:04,192.168.206.84,/products/item,302,móvil
07/Nov/2024:00:16:37,192.168.161.30,/contact,500,móvil
07/Nov/2024:07:45:09,192.168.204.252,/about,404,desktop
06/Nov/2024:19:48:40,192.168.183.196,/about,404,móvil
06/Nov/2024:22:47:26,192.168.94.66,/about,302,móvil
07/Nov/2024:06:25:48,192.168.2.12,/home,404,móvil
06/Nov/2024:20:14:56,192.168.49.172,/products/item,302,otros
06/Nov/2024:21:52:33,192.168.87.157,/products/item,500,otros
07/Nov/2024:07:52:33,192.168.242.136,/cart,302,otros
06/Nov/2024:20:56:44,192.168.105.157,/cart,200,desktop
07/Nov/2024:01:17:11,192.168.255.189,/cart,404,desktop
07/Nov/2024:03:32:46,192.168.137.217,/cart,200,desktop
06/Nov/2024:21:30:41,192.168.44.174,/home,200,móvil
06/Nov/2024:19:52:11,192.168.173.90,/products/item,404,otros
07/Nov/2024:10:55:40,192.168.119.46,/checkout,302,otros
07/Nov/2024:10:20:33,192.168.67.120,/checkout,302,móvil
07/Nov/2024:17:29:01,192.168.202.0,/contact,404,móvil
06/Nov/2024:23:40:01,192.168.251.190,/cart,404,desktop
06/Nov/2024:23:11:14,192.168.21.182,/home,500,móvil
07/Nov/2024:14:46:35,192.168.24.193,/about,200,móvil
06/Nov/2024:22:57:11,192.168.128.42,/home,500,móvil
07/Nov/2024:07:25:33,192.168.181.22,/home,500,otros
06/Nov/2024:21:09:12,192.168.136.117,/cart,302,móvil
07/Nov/2024:06:24:58,192.168.120.102,/cart,200,móvil
07/Nov/2024:17:00:29,192.168.53.215,/products,302,móvil
07/Nov/2024:06:37:23,192.168.174.202,/checkout,200,desktop
07/Nov/2024:14:40:11,192.168.107.112,/about,302,móvil
06/Nov/2024:23:01:57,192.168.73.178,/products/item,200,otros
07/Nov/2024:01:10:36,192.168.193.110,/cart,404,desktop
06/Nov/2024:21:23:16,192.168.205.13,/cart,500,móvil
07/Nov/2024:14:49:35,192.168.5.63,/about,404,otros
07/Nov/2024:04:56:51,192.168.24.193,/checkout,200,otros
07/Nov/2024:16:56:55,192.168.107.210,/checkout,500,otros
06/Nov/2024:18:28:08,192.168.46.111,/contact,302,móvil
06/Nov/2024:23:19:26,192.168.253.192,/contact,200,desktop
07/Nov/2024:14:56:09,192.168.21.26,/home,404,otros
06/Nov/2024:19:24:36,192.168.153.72,/checkout,404,desktop
07/Nov/2024:14:37:48,192.168.89.91,/cart,404,móvil
07/Nov/2024:16:43:57,192.168.51.44,/products/item,404,móvil
07/Nov/2024:08:00:23,192.168.127.114,/home,500,desktop
06/Nov/2024:22:01:21,192.168.9.218,/cart,404,desktop
06/Nov/2024:23:21:41,192.168.160.35,/contact,200,desktop
07/Nov/2024:06:07:00,192.168.43.118,/cart,200,móvil
06/Nov/2024:21:15:47,192.168.118.230,/contact,500,otros
07/Nov/2024:15:43:41,192.168.250.110,/about,200,desktop
07/Nov/2024:01:59:40,192.168.116.154,/contact,302,otros
07/Nov/2024:16:46:01,192.168.184.171,/products,302,otros
06/Nov/2024:18:36:45,192.168.152.121,/home,404,desktop
06/Nov/2024:23:52:56,192.168.85.44,/checkout,200,otros
06/Nov/2024:18:58:26,192.168.96.223,/checkout,500,desktop
07/Nov/2024:15:13:53,192.168.218.81,/home,302,otros
06/Nov/2024:19:01:04,192.168.62.127,/home,404,desktop
07/Nov/2024:10:34:40,192.168.193.73,/home,200,móvil
07/Nov/2024:06:03:13,192.168.67.213,/checkout,500,desktop
07/Nov/2024:17:05:05,192.168.166.87,/contact,302,otros
07/Nov/2024:01:24:37,192.168.126.177,/home,302,desktop
07/Nov/2024:09:36:15,192.168.108.59,/products,404,móvil
07/Nov/2024:09:50:45,192.168.159.40,/contact,302,móvil
07/Nov/2024:14:27:54,192.168.13.249,/products/item,500,desktop
07/Nov/2024:00:53:59,192.168.197.35,/cart,200,móvil
07/Nov/2024:01:35:28,192.168.230.198,/contact,404,móvil
07/Nov/2024:07:33:34,192.168.89.109,/checkout,404,otros
07/Nov/2024:05:03:28,192.168.166.135,/products,302,otros
07/Nov/2024:08:35:34,192.168.112.174,/cart,302,desktop
07/Nov/2024:07:24:15,192.168.52.113,/contact,500,móvil
07/Nov/2024:11:56:43,192.168.80.87,/contact,200,desktop
07/Nov/2024:06:43:26,192.168.33.116,/about,404,desktop
07/Nov/2024:18:12:09,192.168.17.234,/cart,302,otros
07/Nov/2024:04:11:13,192.168.63.246,/cart,404,móvil
06/Nov/2024:21:27:02,192.168.242.227,/contact,200,móvil
06/Nov/2024:21:47:29,192.168.254.228,/cart,404,otros
07/Nov/2024:13:58:44,192.168.50.114,/about,200,otros
07/Nov/2024:06:44:12,192.168.153.247,/cart,404,otros
07/Nov/2024:14:54:13,192.168.197.205,/contact,404,otros
06/Nov/2024:23:32:48,192.168.127.186,/contact,500,móvil
07/Nov/2024:09:57:31,192.168.21.191,/checkout,500,otros
07/Nov/2024:17:55:29,192.168.130.42,/cart,200,otros
06/Nov/2024:22:55:27,192.168.49.121,/checkout,500,otros
07/Nov/2024:11:48:59,192.168.21.191,/checkout,404,desktop
07/Nov/2024:16:31:08,192.168.157.73,/contact,404,desktop
06/Nov/2024:21:34:18,192.168.166.87,/contact,500,otros
07/Nov/2024:09:35:27,192.168.254.199,/about,404,otros
07/Nov/2024:10:15:43,192.168.179.139,/contact,200,desktop
06/Nov/2024:23:14:30,192.168.118.230,/checkout,500,otros
06/Nov/2024:23:48:36,192.168.42.110,/products/item,302,desktop
07/Nov/2024:10:49:09,192.168.242.240,/products/item,302,desktop
07/Nov/2024:15:58:48,192.168.83.110,/products,404,otros
07/Nov/2024:01:50:59,192.168.253.102,/products/item,200,otros
07/Nov/2024:01:24:46,192.168.56.115,/cart,500,desktop
07/Nov/2024:07:58:49,192.168.199.208,/home,302,desktop
06/Nov/2024:23:27:26,192.168.33.128,/products/item,200,otros
07/Nov/2024:03:37:34,192.168.119.121,/contact,500,desktop
07/Nov/2024:01:25:35,192.168.111.72,/about,404,otros
07/Nov/2024:17:43:12,192.168.107.68,/contact,500,otros
07/Nov/2024:08:12:42,192.168.6.48,/home,404,desktop
07/Nov/2024:02:36:40,192.168.1.241,/contact,302,otros
07/Nov/2024:13:20:43,192.168.51.59,/contact,200,desktop
07/Nov/2024:13:00:19,192.168.7.11,/checkout,404,otros
06/Nov/2024:21:40:16,192.168.91.252,/about,302,otros
07/Nov/2024:11:39:44,192.168.205.13,/home,404,móvil
07/Nov/2024:08:42:56,192.168.210.19,/products/item,500,móvil
07/Nov/2024:13:39:21,192.168.109.82,/products/item,500,móvil
07/Nov/2024:12:38:43,192.168.124.149,/cart,500,desktop
07/Nov/2024:04:20:12,192.168.81.139,/contact,404,desktop
07/Nov/2024:12:37:52,192.168.6.85,/cart,500,móvil
07/Nov/2024:06:51:03,192.168.173.86,/home,500,otros
07/Nov/2024:01:47:47,192.168.184.85,/home,302,desktop
07/Nov/2024:10:22:17,192.168.211.139,/products/item,404,otros
06/Nov/2024:23:26:41,192.168.173.233,/about,404,otros
07/Nov/2024:08:03:18,192.168.253.192,/products/item,302,móvil
07/Nov/2024:05:51:24,192.168.233.124,/contact,302,desktop
07/Nov/2024:06:26:05,192.168.109.82,/cart,404,desktop
06/Nov/2024:18:31:10,192.168.245.193,/checkout,500,desktop
07/Nov/2024:01:23:44,192.168.233.71,/products,500,desktop
07/Nov/2024:00:10:59,192.168.52.113,/checkout,404,móvil
07/Nov/2024:02:57:14,192.168.187.247,/checkout,500,móvil
07/Nov/2024:05:31:18,192.168.197.78,/cart,404,móvil
07/Nov/2024:07:20:35,192.168.50.161,/contact,500,otros
06/Nov/2024:20:20:38,192.168.23.53,/home,404,móvil
07/Nov/2024:12:28:44,192.168.51.15,/checkout,302,desktop
07/Nov/2024:17:39:48,192.168.71.251,/checkout,404,móvil
07/Nov/2024:02:39:25,192.168.161.186,/cart,302,otros
07/Nov/2024:01:42:45,192.168.248.32,/about,302,otros
06/Nov/2024:21:06:45,192.168.52.113,/products,200,otros
07/Nov/2024:05:54:41,192.168.8.211,/products/item,200,móvil
06/Nov/2024:23:01:06,192.168.77.113,/products/item,200,desktop
07/Nov/2024:09:59:39,192.168.220.211,/about,302,otros
06/Nov/2024:20:41:30,192.168.157.73,/cart,404,otros
07/Nov/2024:13:13:44,192.168.115.210,/products,302,desktop
07/Nov/2024:02:57:58,192.168.247.205,/products,302,desktop
07/Nov/2024:07:40:33,192.168.162.134,/contact,404,desktop
07/Nov/2024:13:50:46,192.168.44.73,/products,500,móvil
07/Nov/2024:12:14:52,192.168.149.101,/cart,500,desktop
07/Nov/2024:07:00:22,192.168.11.122,/checkout,302,móvil
07/Nov/2024:02:58:14,192.168.219.204,/products/item,200,otros
07/Nov/2024:05:31:08,192.168.104.110,/home,404,otros
07/Nov/2024:14:11:20,192.168.211.139,/products/item,302,móvil
06/Nov/2024:20:58:10,192.168.253.158,/checkout,500,otros
07/Nov/2024:01:26:23,192.168.211.139,/checkout,404,otros
